ac_no,ac_name,total_electors,polling_station,candidate,votes,source_pdf
129,Kultali (C),265561,1,candidate_col_1,175,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_2,151,129_Form20.pdf
129,Kultali (C),265561,1,Mintu Halder,68,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_4,6,129_Form20.pdf
129,Kultali (C),265561,1,Ram Sankar Halder,166,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_6,9,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_7,4,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_8,9,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_1,120,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_2,242,129_Form20.pdf
129,Kultali (C),265561,2,Mintu Halder,153,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_4,5,129_Form20.pdf
129,Kultali (C),265561,2,Ram Sankar Halder,279,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_6,3,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_8,11,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_1,522,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_2,115,129_Form20.pdf
129,Kultali (C),265561,3,Mintu Halder,80,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_4,5,129_Form20.pdf
129,Kultali (C),265561,3,Ram Sankar Halder,72,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_6,2,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_8,7,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_1,607,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_2,14,129_Form20.pdf
129,Kultali (C),265561,4,Mintu Halder,118,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,4,Ram Sankar Halder,60,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_1,262,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_2,5,129_Form20.pdf
129,Kultali (C),265561,5,Mintu Halder,109,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_4,4,129_Form20.pdf
129,Kultali (C),265561,5,Ram Sankar Halder,252,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_7,4,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_1,218,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_2,3,129_Form20.pdf
129,Kultali (C),265561,6,Mintu Halder,145,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,6,Ram Sankar Halder,65,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_1,202,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_2,7,129_Form20.pdf
129,Kultali (C),265561,6A,Mintu Halder,135,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,6A,Ram Sankar Halder,115,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_6,2,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,6A,candidate_col_8,5,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_1,421,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_2,18,129_Form20.pdf
129,Kultali (C),265561,7,Mintu Halder,279,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_4,8,129_Form20.pdf
129,Kultali (C),265561,7,Ram Sankar Halder,143,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_6,4,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_7,3,129_Form20.pdf
129,Kultali (C),265561,7,candidate_col_8,8,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_1,349,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_2,30,129_Form20.pdf
129,Kultali (C),265561,8,Mintu Halder,307,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,8,Ram Sankar Halder,43,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_6,2,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_8,7,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_1,0,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_2,0,129_Form20.pdf
129,Kultali (C),265561,9,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,9,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_1,631,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_2,11,129_Form20.pdf
129,Kultali (C),265561,10,Mintu Halder,214,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,10,Ram Sankar Halder,8,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_6,2,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_8,6,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_1,678,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_2,4,129_Form20.pdf
129,Kultali (C),265561,11,Mintu Halder,206,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,11,Ram Sankar Halder,33,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,11,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_1,652,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_2,118,129_Form20.pdf
129,Kultali (C),265561,12,Mintu Halder,75,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,12,Ram Sankar Halder,15,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,12,candidate_col_8,5,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_1,425,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_2,306,129_Form20.pdf
129,Kultali (C),265561,13,Mintu Halder,26,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,13,Ram Sankar Halder,15,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_6,3,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,13,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_1,683,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_2,101,129_Form20.pdf
129,Kultali (C),265561,14,Mintu Halder,74,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,14,Ram Sankar Halder,7,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,14,candidate_col_8,17,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_1,329,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_2,5,129_Form20.pdf
129,Kultali (C),265561,15,Mintu Halder,115,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,15,Ram Sankar Halder,5,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,15,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_1,349,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_2,2,129_Form20.pdf
129,Kultali (C),265561,15A,Mintu Halder,130,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,15A,Ram Sankar Halder,6,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,15A,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_1,638,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_2,14,129_Form20.pdf
129,Kultali (C),265561,16,Mintu Halder,133,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,16,Ram Sankar Halder,5,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_6,3,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_8,14,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_1,260,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_2,172,129_Form20.pdf
129,Kultali (C),265561,17,Mintu Halder,6,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,17,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,17,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_1,331,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_2,388,129_Form20.pdf
129,Kultali (C),265561,18,Mintu Halder,11,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,18,Ram Sankar Halder,5,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_6,5,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_7,3,129_Form20.pdf
129,Kultali (C),265561,18,candidate_col_8,6,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_1,274,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_2,3,129_Form20.pdf
129,Kultali (C),265561,19,Mintu Halder,198,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,19,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,19,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_1,283,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_2,5,129_Form20.pdf
129,Kultali (C),265561,19A,Mintu Halder,169,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,19A,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,19A,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_1,555,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_2,7,129_Form20.pdf
129,Kultali (C),265561,20,Mintu Halder,231,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,20,Ram Sankar Halder,7,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,20,candidate_col_8,7,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_1,307,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_2,118,129_Form20.pdf
129,Kultali (C),265561,21,Mintu Halder,60,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,21,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,21,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_1,287,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_2,69,129_Form20.pdf
129,Kultali (C),265561,21A,Mintu Halder,92,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,21A,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,21A,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_1,433,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_2,37,129_Form20.pdf
129,Kultali (C),265561,22,Mintu Halder,166,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_4,1,129_Form20.pdf
129,Kultali (C),265561,22,Ram Sankar Halder,7,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_7,1,129_Form20.pdf
129,Kultali (C),265561,22,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_1,212,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_2,377,129_Form20.pdf
129,Kultali (C),265561,23,Mintu Halder,13,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,23,Ram Sankar Halder,4,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_7,0,129_Form20.pdf
129,Kultali (C),265561,23,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_1,272,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_2,419,129_Form20.pdf
129,Kultali (C),265561,23A,Mintu Halder,26,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_4,2,129_Form20.pdf
129,Kultali (C),265561,23A,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_6,1,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_7,4,129_Form20.pdf
129,Kultali (C),265561,23A,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_1,405,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_2,260,129_Form20.pdf
129,Kultali (C),265561,24,Mintu Halder,52,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_4,0,129_Form20.pdf
129,Kultali (C),265561,24,Ram Sankar Halder,6,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_6,0,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_7,3,129_Form20.pdf
129,Kultali (C),265561,24,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_1,242,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_2,289,129_Form20.pdf
129,Kultali (C),265561,25,Mintu Halder,46,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_4,3,129_Form20.pdf
129,Kultali (C),265561,25,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_6,2,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_7,2,129_Form20.pdf
129,Kultali (C),265561,25,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_1,172,129_Form20.pdf
129,Kultali (C),265561,5,Mintu Halder,296,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_3,7,129_Form20.pdf
129,Kultali (C),265561,5,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,5,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,5,Gobinda Majhi,3,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_1,352,129_Form20.pdf
129,Kultali (C),265561,3,Mintu Halder,276,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_3,22,129_Form20.pdf
129,Kultali (C),265561,3,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,3,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,3,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_1,295,129_Form20.pdf
129,Kultali (C),265561,6,Mintu Halder,158,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_3,44,129_Form20.pdf
129,Kultali (C),265561,6,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_5,15,129_Form20.pdf
129,Kultali (C),265561,6,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,6,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,6,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_1,213,129_Form20.pdf
129,Kultali (C),265561,1,Mintu Halder,131,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_3,71,129_Form20.pdf
129,Kultali (C),265561,1,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,1,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,1,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,1,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_1,286,129_Form20.pdf
129,Kultali (C),265561,4,Mintu Halder,304,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_3,60,129_Form20.pdf
129,Kultali (C),265561,4,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_5,19,129_Form20.pdf
129,Kultali (C),265561,4,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,4,Gobinda Majhi,2,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_1,467,129_Form20.pdf
129,Kultali (C),265561,10,Mintu Halder,413,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_3,53,129_Form20.pdf
129,Kultali (C),265561,10,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_5,6,129_Form20.pdf
129,Kultali (C),265561,10,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,10,Gobinda Majhi,4,129_Form20.pdf
129,Kultali (C),265561,10,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_1,274,129_Form20.pdf
129,Kultali (C),265561,0,Mintu Halder,195,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_3,31,129_Form20.pdf
129,Kultali (C),265561,0,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,0,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,0,Gobinda Majhi,2,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_8,4,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_1,243,129_Form20.pdf
129,Kultali (C),265561,4,Mintu Halder,236,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_3,15,129_Form20.pdf
129,Kultali (C),265561,4,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,4,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,4,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_1,460,129_Form20.pdf
129,Kultali (C),265561,8,Mintu Halder,135,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_3,176,129_Form20.pdf
129,Kultali (C),265561,8,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,8,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,8,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_1,0,129_Form20.pdf
129,Kultali (C),265561,0,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_3,0,129_Form20.pdf
129,Kultali (C),265561,0,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,0,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,0,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_1,217,129_Form20.pdf
129,Kultali (C),265561,3,Mintu Halder,222,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_3,2,129_Form20.pdf
129,Kultali (C),265561,3,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,3,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,3,Gobinda Majhi,3,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_1,497,129_Form20.pdf
129,Kultali (C),265561,4,Mintu Halder,277,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_3,56,129_Form20.pdf
129,Kultali (C),265561,4,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_5,4,129_Form20.pdf
129,Kultali (C),265561,4,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,4,Gobinda Majhi,5,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_1,638,129_Form20.pdf
129,Kultali (C),265561,8,Mintu Halder,72,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_3,98,129_Form20.pdf
129,Kultali (C),265561,8,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_5,11,129_Form20.pdf
129,Kultali (C),265561,8,Bablu Sanfui,3,129_Form20.pdf
129,Kultali (C),265561,8,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,8,candidate_col_8,7,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_1,493,129_Form20.pdf
129,Kultali (C),265561,3,Mintu Halder,159,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_3,32,129_Form20.pdf
129,Kultali (C),265561,3,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,3,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,3,Gobinda Majhi,2,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_8,5,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_1,638,129_Form20.pdf
129,Kultali (C),265561,16,Mintu Halder,236,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_3,22,129_Form20.pdf
129,Kultali (C),265561,16,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_5,4,129_Form20.pdf
129,Kultali (C),265561,16,Bablu Sanfui,3,129_Form20.pdf
129,Kultali (C),265561,16,Gobinda Majhi,2,129_Form20.pdf
129,Kultali (C),265561,16,candidate_col_8,10,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_1,316,129_Form20.pdf
129,Kultali (C),265561,2,Mintu Halder,268,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_3,18,129_Form20.pdf
129,Kultali (C),265561,2,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,2,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,2,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,2,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_1,457,129_Form20.pdf
129,Kultali (C),265561,5,Mintu Halder,225,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_3,35,129_Form20.pdf
129,Kultali (C),265561,5,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,5,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,5,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,5,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_1,416,129_Form20.pdf
129,Kultali (C),265561,4,Mintu Halder,123,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_3,5,129_Form20.pdf
129,Kultali (C),265561,4,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,4,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,4,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,4,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_1,364,129_Form20.pdf
129,Kultali (C),265561,0,Mintu Halder,117,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_3,11,129_Form20.pdf
129,Kultali (C),265561,0,oVaiasin,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,0,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,0,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,0,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_1,365,129_Form20.pdf
129,Kultali (C),265561,3,Mintu Halder,265,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_3,2,129_Form20.pdf
129,Kultali (C),265561,3,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_5,9,129_Form20.pdf
129,Kultali (C),265561,3,Bablu Sanfui,2,129_Form20.pdf
129,Kultali (C),265561,3,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,3,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_1,442,129_Form20.pdf
129,Kultali (C),265561,9,Mintu Halder,243,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_3,11,129_Form20.pdf
129,Kultali (C),265561,9,oVaiasin,1,129_Form20.pdf
129,Kultali (C),265561,9,candidate_col_5,4,129_Form20.pdf
